"scenario","region","subRegion","param","sources","class","x","xLabel","vintage","units","aggregate","classLabel","classPalette","origScen","origQuery","origUnits","origX","value"
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,-0.000849521182820661
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,-0.000318179783583407
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,-0.00165006565924228
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecAnnualRetPrematureGW","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.5283435476469
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,24.6751276089546
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,1.05681226552542
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,35.6506146442823
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,1.58515581317231
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,51.0374130574854
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,2.11349936081921
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,68.4869294483116
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,2.64184290846611
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,86.8152788796196
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,3.17018645611301
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,103.698605324014
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,3.69853000375991
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,118.019347659281
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2055,4.22687355140681
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2055,"Year","Vint_2055","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,128.438960180226
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2060,4.75521709905371
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2060,"Year","Vint_2060","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,137.406261061627
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2065,5.28356064670061
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2065,"Year","Vint_2065","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,145.231295646207
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2070,5.81190419434751
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2070,"Year","Vint_2070","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,153.526625048559
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2075,6.34037291222603
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2075,"Year","Vint_2075","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,162.656867173969
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2080,6.86871645987293
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,171.14807626464
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2085,7.39706000751982
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,178.938105439784
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2090,7.92540355516672
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,184.793369131133
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2095,8.45374710281362
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,188.433152302345
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2100,8.98209065046052
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,189.534247690323
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,15.0109750393181
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,17.4615325670228
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,24.2553597432462
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,33.5982899100591
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,44.1778101805044
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,55.3118691556222
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,65.7559179548521
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,74.8819027435309
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2055,"Year","Vint_2055","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,81.9651236331297
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2060,"Year","Vint_2060","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,88.3628733371199
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2065,"Year","Vint_2065","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,93.9000132080351
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2070,"Year","Vint_2070","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,99.3497599152133
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2075,"Year","Vint_2075","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,104.861462385794
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2080,"Year","Vint_2080","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,109.843722512638
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2085,"Year","Vint_2085","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,114.442793970421
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2090,"Year","Vint_2090","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,118.064223707224
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2095,"Year","Vint_2095","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,120.472466528586
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumCapGW","Sources","class2",2100,"Year","Vint_2100","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,121.345897016483
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumRetPrematureCost","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumRetPrematureCost","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,-0.993950564602843
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumRetPrematureCost","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,-0.993959360942954
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumRetPrematureCost","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,-1.00244860017339
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Argentina","Argentina","elecCumRetPrematureCost","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,-1.00730832480782
